DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2011-01,98.78384849,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2011-02,95.62376975,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2011-03,98.17630473,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2011-04,96.95802522,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2011-05,97.44746502,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2011-10,99.72974411,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2011-11,97.71240092,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2011-12,95.85146566,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),FRA,M,PRVM,IX,BTE,Y,_Z,2023-07,99.0971905351675,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),DEU,M,PRVM,IX,BTE,Y,_Z,2012-06,98.00257731999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2022-07,104.94736842,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2018-09,102.11881611,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2024-02,118.52955259,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2012-01,98.08799275999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2012-02,102.33228706999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2012-04,100.26493589,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2012-09,97.13996914,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2012-11,100.51816778999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2012-12,100.38835984,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2013-03,98.92323243,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2013-04,99.78081609,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2013-05,99.32116827,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2013-07,98.16779273,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2013-10,100.70862372,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2013-11,99.97978400999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2013-12,101.31935947,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2014-01,101.80454327999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2014-03,102.12693515,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2014-04,102.57700697,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2014-05,99.16476033,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2014-06,101.73963930000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2014-11,98.40400063999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2014-12,100.96291960999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2015-01,99.05304038,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2015-02,100.2425919,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2015-03,99.41373623,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2015-04,100.33728787,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2015-05,97.7570889,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2015-06,99.57652817,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2015-09,102.15459914,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2015-10,101.14379953999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2015-11,100.60115975999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2015-12,99.68931212,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2016-01,99.92764803,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2016-02,100.82672767,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2016-03,101.80135128,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2016-06,102.7578869,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2016-09,101.17146353,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2010-10,93.83837846,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2010-12,95.58759376,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2011-06,98.18162473,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2011-07,97.92732883000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2011-08,97.39852103999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2011-09,97.7528329,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2012-03,99.04878438,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2012-05,100.87460765,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2012-06,98.94876842,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2012-07,97.91775283,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2012-08,96.18875352,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2012-10,99.87019205,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2013-01,102.12587115,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2013-02,99.87976805,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2013-06,99.31584826999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2013-08,99.56163218,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2013-09,97.73261691,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2014-02,101.45342342000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2014-07,102.27483108999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2014-08,98.41357663,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2014-09,98.06139278,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2014-10,97.76347289,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2020-10,95.19550654,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2020-11,94.46673711,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2021-01,96.92633393,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2021-02,96.10646833,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2021-03,96.74414157999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2021-05,94.64892947,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2021-06,98.83935368,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2021-07,97.38181483,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2021-08,94.28454476,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2021-09,89.54754348,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2021-10,93.46467915,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2021-11,97.56400718,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2021-12,96.28866068,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2022-01,95.65098744,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2022-04,95.65098744,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2022-05,91.09617851,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2022-06,96.10646833,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2022-08,97.9283919,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2022-11,96.10646833,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2022-12,95.83317979,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2023-01,92.09823646999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2023-02,95.10441036,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2023-03,95.10441036,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2023-05,93.10029444,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2023-07,94.28454476,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2023-08,94.01125621999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2023-09,94.1023524,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2023-11,94.64892947,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2023-12,95.55989126,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2024-01,89.18315876,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2024-02,89.27425493999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2024-03,92.46262119000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2024-04,91.64275558,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2024-05,92.73590972,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2010-02,101.44722903,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2010-03,101.75526718,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2010-05,102.57670221999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2010-06,101.96062593999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2010-09,105.04100738999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2010-11,103.80885479999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2011-02,105.24636615,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2023-11,104.083733699382,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2024-01,105.42210020590299,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2024-02,106.966369251887,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2024-04,103.98078242965,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2024-05,103.157172271791,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2024-06,103.77487989018499,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2024-11,102.95126973232699,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2022-12,105.01029512697299,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2023-04,103.98078242965,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2023-06,103.77487989018499,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2011-03,105.83390529,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2013-10,96.2594372,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2017-06,104.80439259,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2026-02,104.392587508579,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2026-03,107.27522306108399,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2026-04,106.76046671242301,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2026-05,107.995881949211,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2022-10,104.49553877999999,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2023-12,102.84831847,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2024-10,105.31914894,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2025-09,105.62800275,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2024-12,105.21619766643799,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2025-01,104.392587508579,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2025-02,105.42210020590299,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2025-03,105.01029512697299,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2025-04,104.598490048044,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2025-05,104.598490048044,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2014-08,96.15648593,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2014-09,97.18599863,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2014-12,96.77419354999999,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2015-01,95.95058338999999,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2025-12,105.01029512697299,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2026-01,104.392587508579,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2022-02,105.31914894,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ESP,M,PRVM,IX,BTE,Y,_Z,2010-10,105.833905284832,P,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2016-05,103.12496675,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2016-07,102.07586316999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2016-08,101.03101559000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2017-03,106.90429323999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2017-09,104.96462201,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2017-12,103.38351865,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2018-01,105.4934298,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2018-04,107.38096505000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2018-06,107.31499707,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2018-12,103.96978241,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2019-03,103.63462255,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2019-04,106.56806937,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2019-05,105.72750970999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2019-06,105.24445389999998,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2019-08,106.07118157,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2020-05,96.61116136,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2020-06,102.99515880000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2020-12,112.03915518000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2021-06,113.10315476,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2021-11,117.78475289000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2022-02,121.29595148,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2022-05,118.31675266999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2022-07,118.63595254999998,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2022-09,113.84795446,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2022-10,110.76235569999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2022-12,107.03835718,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2023-04,110.97515561,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2023-06,112.67755493,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2023-11,118.31675266999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2024-08,120.55115178,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2024-10,121.18955152,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2025-05,120.55115178,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2025-07,122.89195083999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2025-11,119.80635207999998,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2025-12,122.04075117999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2026-01,119.06155238,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2026-02,125.23274991,A,0,1,2015
