DATAFLOW,REF_AREA,FREQ,METHODOLOGY,MEASURE,UNIT_MEASURE,EXPENDITURE,ADJUSTMENT,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,BASE_PER,DURABILITY,DECIMALS
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2019-08,2.8,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2019-09,3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2019-10,3.8,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2019-11,4.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2019-12,4.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2020-01,5.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2020-02,5.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2020-03,4.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2020-04,3.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2020-05,2.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2020-06,2.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2020-07,2.7,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2020-08,2.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2020-09,1.7,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2020-10,0.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2020-11,-0.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2020-12,0.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2021-01,-0.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2021-02,-0.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2021-03,0.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2021-04,0.9,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2021-05,1.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2021-06,1.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2021-07,1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2021-08,0.8,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2021-09,0.7,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2021-10,1.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2021-11,2.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2021-12,1.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2022-01,0.9,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2022-02,0.9,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2022-03,1.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2022-04,2.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2022-05,2.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2022-06,2.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2022-07,2.7,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2022-08,2.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2022-09,2.8,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2022-10,2.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2022-11,1.6,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2022-12,1.8,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2023-01,2.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2023-02,1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2023-03,0.7,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2023-04,0.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2023-05,0.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2023-07,-0.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2023-08,0.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2023-10,-0.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2023-11,-0.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2023-12,-0.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2024-01,-0.8,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2024-02,0.7,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2024-03,0.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2024-04,0.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2024-05,0.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2024-06,0.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2024-07,0.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2024-08,0.6,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2024-09,0.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2024-10,0.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2024-11,0.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2024-12,0.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2025-01,0.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2025-02,-0.7,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2025-03,-0.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2025-04,-0.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2025-05,-0.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2025-06,0.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2025-08,-0.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2025-09,-0.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2025-10,0.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2025-11,0.7,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2025-12,0.8,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2026-01,0.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2026-02,1.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2026-03,1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2026-04,1.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),CHN,M,N,CPI,PA,_T,N,GY,2026-05,1.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2017-01,1.6,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2017-02,1.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2017-03,1.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2017-04,1.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2017-05,0.9,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2017-06,0.8,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2017-07,0.8,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2017-08,1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2017-09,1.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2017-10,1.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2017-11,1.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2017-12,1.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2018-01,1.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2018-02,1.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2018-03,1.7,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2018-04,1.8,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2018-05,2.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2018-06,2.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2018-07,2.6,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2018-08,2.6,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2018-09,2.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2018-10,2.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2018-11,2.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2018-12,1.9,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2019-01,1.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2019-02,1.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2019-03,1.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2019-04,1.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2019-05,1.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2019-06,1.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2019-07,1.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2019-08,1.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2019-09,1.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2019-10,0.9,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2019-11,1.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2019-12,1.6,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2020-01,1.7,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2020-02,1.6,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2020-03,0.8,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2020-04,0.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2020-05,0.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2020-06,0.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2020-07,0.8,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2020-08,0.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2020-10,0.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2020-11,0.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2021-01,0.8,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2021-02,0.8,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2021-03,1.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2021-04,1.6,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2021-05,1.8,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2021-06,1.9,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2021-07,1.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2021-08,2.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2021-09,2.7,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2021-10,3.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2021-11,3.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2021-12,3.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2022-01,3.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2022-02,4.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2022-03,5.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2022-04,5.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2022-05,5.8,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2022-06,6.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2022-07,6.8,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2022-08,6.6,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2022-09,6.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2022-10,7.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2022-11,7.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2022-12,6.7,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2023-01,7,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2023-02,7.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2023-03,6.7,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2023-04,6.9,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2023-05,6,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2023-06,5.3,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2023-07,5.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2023-08,5.7,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2023-09,5.7,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2023-10,4.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2023-11,3.9,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2023-12,4.1,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2024-01,3.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2024-02,3.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2024-03,2.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2024-04,2.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2024-05,2.6,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2024-06,2.5,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2024-07,2.7,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2024-08,2.2,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2024-09,1.4,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2024-10,1.6,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2024-11,1.7,A,0,,,1
OECD.SDD.TPS:DSD_G20_PRICES@DF_G20_PRICES(1.0),FRA,M,HICP,CPI,PA,_T,N,GY,2024-12,1.8,A,0,,,1
