draw,outcome,beta_fuel_lag0,beta_fuel_lag1,beta_fuel_lag2,beta_fuel_lag3,beta_fuel_lag4,beta_fuel_lag5,beta_fuel_lag6,phi_outcome_lag1,common_sample_start,common_sample_end,common_n,block_length
19,china_cpi_yoy_pct,3.1806423960697234,0.8483518781091579,1.4179276438533048,0.30111383783258516,1.1768256157493178,-0.14444582821875507,4.093600139645629,0.8607403995837345,2013-10,2026-06,114,6
19,china_iav_yoy_pct,1.4842939121508563,-9.423212520518838,-3.305853426615673,4.722405221816599,7.002002320628009,-2.174809538809763,-8.824095860484766,0.6638148608294361,2013-10,2026-06,114,6
20,china_ppi_yoy_pct,8.846810127497578,4.030585045005623,3.373895409549207,-0.07177030467639511,-0.07055240590032641,0.24272015007974246,0.5065695784824529,0.9824630551880654,2013-10,2026-06,114,6
20,china_cpi_yoy_pct,1.5029130436016693,1.2105305471072396,0.025395753068969407,0.3837985162866613,0.5692229170643284,0.14819376512168064,0.7299898077055812,0.9125564045386487,2013-10,2026-06,114,6
20,china_iav_yoy_pct,-0.5871602517851979,-3.793023415922156,-4.52568542720819,6.1899433885422095,-3.151619099106627,-0.017405465086459848,-5.318609357109145,0.5647473676067007,2013-10,2026-06,114,6
21,china_ppi_yoy_pct,9.670720296345417,3.5880810870260356,5.577813539221753,-1.1546458113682163,0.7888026871616536,4.072833604407548,-4.3090389356771635,0.9944951878604793,2013-10,2026-06,114,6
21,china_cpi_yoy_pct,2.290836706723469,0.42249923337819306,0.63016268747346,-0.20383593412963041,-0.4105114481228981,0.8807839323574822,-0.793137086822716,0.8922417933184068,2013-10,2026-06,114,6
21,china_iav_yoy_pct,-0.2239280711191567,-9.451846373810717,1.0474547179122045,3.6526596333970405,-4.635460141412289,-1.048128479066916,-2.5731306056828793,0.6746458419460377,2013-10,2026-06,114,6
22,china_ppi_yoy_pct,15.86887446537511,2.3288120094484976,4.879725802939033,0.7095902758435679,1.3487361856753375,2.6757699301644644,0.8052589290828425,0.9388612344278896,2013-10,2026-06,114,6
22,china_cpi_yoy_pct,4.094140667951063,1.0893767495719895,1.7453536718500018,-0.0027174579829531975,-0.41058715713576394,1.2131029995936746,2.04146159735545,0.9354170591521036,2013-10,2026-06,114,6
22,china_iav_yoy_pct,-2.5501094836214255,-5.013750961092165,-4.953257250753464,2.053881520710248,5.355645925649764,-4.213160879071927,-5.116727102779564,0.6921692767644375,2013-10,2026-06,114,6
23,china_ppi_yoy_pct,14.172589821896132,2.9634168549455615,4.3614366102534206,1.1190540186413283,0.3552366682393885,2.7718958203016477,4.674101683303083,0.9277199010613725,2013-10,2026-06,114,6
23,china_cpi_yoy_pct,2.001955926812124,2.5730695090881577,-0.7382015863868744,1.732011758090522,-0.4356255236667395,0.3215039423189516,-0.24984480047041016,0.963080191658259,2013-10,2026-06,114,6
23,china_iav_yoy_pct,-5.197593984967713,-5.918600455812035,-7.244785825118941,-1.4974002906528283,7.9695185489198925,-3.5218245588954304,-10.147304544868698,0.5795564050401066,2013-10,2026-06,114,6
24,china_ppi_yoy_pct,13.833219753289521,5.933752022992834,4.933654564417352,2.661115465912439,-2.3623565931088164,3.5160063024860513,5.498604612768841,0.8722246552409522,2013-10,2026-06,114,6
